time,ITAir,ITLiq
17416800,329686.2204,329686.2204
17420400,336726.5521,336726.5521
17424000,324069.9825,324069.9825
17427600,330824.3836,330824.3836
17431200,323895.7462,323895.7462
17434800,309606.9317,309606.9317
17438400,325265.2724,325265.2724
17442000,309150.6578,309150.6578
17445600,306070.016,306070.016
17449200,302133.6436,302133.6436
17452800,335721.6506,335721.6506
17456400,321718.4807,321718.4807
17460000,295862.9626,295862.9626
17463600,265834.5228,265834.5228
17467200,263325.5446,263325.5446
17470800,264089.4936,264089.4936
17474400,271468.3643,271468.3643
17478000,294690.954,294690.954
17481600,294629.4595,294629.4595
17485200,285158.3828,285158.3828
17488800,291024.1709,291024.1709
17492400,281078.5837,281078.5837
17496000,290788.7241,290788.7241
17499600,310890.2831,310890.2831
17503200,293737.5205,293737.5205
17506800,311516.1768,311516.1768
17510400,288962.4422,288962.4422
17514000,291237.0765,291237.0765
17517600,312818.7485,312818.7485
17521200,292893.2766,292893.2766
17524800,271461.1091,271461.1091
17528400,299341.3899,299341.3899
17532000,278554.3758,278554.3758
17535600,286098.8377,286098.8377
17539200,308133.0899,308133.0899
17542800,302149.6811,302149.6811
17546400,317462.4925,317462.4925
17550000,351216.6169,351216.6169
17553600,314604.2025,314604.2025
17557200,309158.8384,309158.8384
17560800,324351.5173,324351.5173
17564400,302705.423,302705.423
17568000,307125.8655,307125.8655
17571600,288030.1114,288030.1114
17575200,280603.3126,280603.3126
17578800,318458.2472,318458.2472
17582400,310620.0354,310620.0354
17586000,332415.056,332415.056
17589600,321842.5229,321842.5229
17593200,343635.8927,343635.8927
17596800,345298.428,345298.428
17600400,349990.8644,349990.8644
17604000,341333.7556,341333.7556
17607600,361452.3131,361452.3131
17611200,366547.918,366547.918
17614800,339807.7034,339807.7034
17618400,334894.0051,334894.0051
17622000,376197.7957,376197.7957
17625600,371087.2284,371087.2284
17629200,388016.9526,388016.9526
17632800,314134.3999,314134.3999
17636400,363511.1067,363511.1067
17640000,401962.2447,401962.2447
17643600,399013.257,399013.257
17647200,367123.2985,367123.2985
17650800,387840.9913,387840.9913
17654400,404057.0631,404057.0631
17658000,400167.5351,400167.5351
17661600,422803.5191,422803.5191
17665200,384722.8331,384722.8331
17668800,419866.694,419866.694
17672400,430165.2592,430165.2592
17676000,417408.9731,417408.9731
17679600,382483.8427,382483.8427
17683200,373670.9423,373670.9423
17686800,352002.3447,352002.3447
17690400,356813.7447,356813.7447
17694000,358328.2201,358328.2201
17697600,385669.3062,385669.3062
17701200,404671.4689,404671.4689
17704800,378398.2107,378398.2107
17708400,361848.9734,361848.9734
17712000,335817.7397,335817.7397
17715600,369552.5309,369552.5309
17719200,358584.5298,358584.5298
17722800,321507.8624,321507.8624
17726400,298691.5966,298691.5966
17730000,316236.8558,316236.8558
17733600,323613.8853,323613.8853
17737200,310762.7174,310762.7174
17740800,389529.9923,389529.9923
17744400,365080.9424,365080.9424
17748000,408303.0491,408303.0491
17751600,367788.5038,367788.5038
17755200,392739.7479,392739.7479
17758800,383395.9285,383395.9285
17762400,408182.224,408182.224
17766000,397712.7565,397712.7565
17769600,377549.3864,377549.3864
17773200,379792.2683,379792.2683
17776800,361672.3257,361672.3257
17780400,344792.1591,344792.1591
17784000,388975.3976,388975.3976
17787600,375060.6279,375060.6279
17791200,369998.1337,369998.1337
17794800,381286.9114,381286.9114
17798400,386013.1475,386013.1475
17802000,389428.624,389428.624
17805600,442375.6544,442375.6544
17809200,381983.4917,381983.4917
17812800,371007.2498,371007.2498
17816400,354472.457,354472.457
17820000,318026.8857,318026.8857
17823600,337585.8476,337585.8476
17827200,349165.0933,349165.0933
17830800,337930.6231,337930.6231
17834400,321404.519,321404.519
17838000,334646.1018,334646.1018
17841600,335891.572,335891.572
17845200,375223.5163,375223.5163
17848800,373199.1864,373199.1864
17852400,379683.753,379683.753
17856000,381286.658,381286.658
17859600,405214.2734,405214.2734
17863200,388113.1752,388113.1752
17866800,370170.4327,370170.4327
17870400,379026.42,379026.42
17874000,360330.8043,360330.8043
17877600,358616.6762,358616.6762
17881200,358785.4008,358785.4008
17884800,377672.2668,377672.2668
17888400,404656.7816,404656.7816
17892000,376016.639,376016.639
17895600,330729.2709,330729.2709
17899200,320656.4845,320656.4845
17902800,348313.584,348313.584
17906400,315521.3543,315521.3543
17910000,300554.8531,300554.8531
17913600,319692.8671,319692.8671
17917200,329956.6512,329956.6512
17920800,304030.473,304030.473
17924400,330494.9656,330494.9656
17928000,342729.599,342729.599
17931600,353560.6148,353560.6148
17935200,366892.2966,366892.2966
17938800,372284.161,372284.161
17942400,357339.6679,357339.6679
17946000,370310.0241,370310.0241
17949600,365149.9842,365149.9842
17953200,363504.3279,363504.3279
17956800,371395.616,371395.616
17960400,356703.4525,356703.4525
17964000,342277.2537,342277.2537
17967600,337549.4714,337549.4714
17971200,362889.9937,362889.9937
17974800,327064.0045,327064.0045
17978400,308465.3451,308465.3451
17982000,304632.1731,304632.1731
17985600,288804.3317,288804.3317
17989200,278367.8958,278367.8958
17992800,275484.7605,275484.7605
17996400,290333.2248,290333.2248
18000000,280992.6838,280992.6838
18003600,296077.2105,296077.2105
18007200,270212.3165,270212.3165
18010800,285207.0296,285207.0296
18014400,298083.7444,298083.7444
18018000,313222.6886,313222.6886
18021600,283059.6809,283059.6809
18025200,286108.4805,286108.4805
18028800,284046.9058,284046.9058
18032400,298577.9008,298577.9008
18036000,304683.3861,304683.3861
18039600,309047.953,309047.953
18043200,286930.7256,286930.7256
18046800,281662.3204,281662.3204
18050400,282231.4968,282231.4968
18054000,281038.7296,281038.7296
18057600,323950.2624,323950.2624
18061200,297881.1605,297881.1605
18064800,260167.8405,260167.8405
18068400,252495.8666,252495.8666
18072000,255527.8625,255527.8625
18075600,244366.5883,244366.5883
18079200,253808.6038,253808.6038
18082800,252322.4386,252322.4386
18086400,281937.359,281937.359
18090000,252443.9081,252443.9081
18093600,276631.0801,276631.0801
18097200,281717.7548,281717.7548
18100800,282511.5356,282511.5356
18104400,296675.2849,296675.2849
18108000,295469.5107,295469.5107
18111600,295190.6167,295190.6167
18115200,302830.7379,302830.7379
18118800,306730.9997,306730.9997
18122400,304108.7887,304108.7887
18126000,312955.2076,312955.2076
18129600,305086.7445,305086.7445
18133200,322918.3357,322918.3357
18136800,318527.6405,318527.6405
18140400,327860.5065,327860.5065
18144000,315871.9008,315871.9008
18147600,362359.9687,362359.9687
18151200,331193.0106,331193.0106
18154800,324004.4258,324004.4258
18158400,313155.5519,313155.5519
18162000,309256.2838,309256.2838
18165600,284413.6645,284413.6645
18169200,305007.1547,305007.1547
18172800,320559.1078,320559.1078
18176400,304921.5493,304921.5493
18180000,344695.101,344695.101
18183600,311636.45,311636.45
18187200,320528.3011,320528.3011
18190800,390758.8751,390758.8751
18194400,341459.4256,341459.4256
18198000,345900.2368,345900.2368
18201600,349815.1556,349815.1556
18205200,380471.5465,380471.5465
18208800,370696.5024,370696.5024
18212400,378908.8442,378908.8442
18216000,352116.4641,352116.4641
18219600,371707.8858,371707.8858
18223200,380514.3057,380514.3057
18226800,388927.5021,388927.5021
18230400,415563.8823,415563.8823
18234000,369281.5302,369281.5302
18237600,354260.7568,354260.7568
18241200,334122.8441,334122.8441
18244800,329443.6515,329443.6515
18248400,332497.1828,332497.1828
18252000,328692.1372,328692.1372
18255600,324656.2223,324656.2223
18259200,321064.7798,321064.7798
18262800,301154.0157,301154.0157
18266400,314287.5854,314287.5854
18270000,320699.2718,320699.2718
18273600,331839.6572,331839.6572
18277200,369316.7135,369316.7135
18280800,390508.201,390508.201
18284400,357862.8407,357862.8407
18288000,403349.0016,403349.0016
18291600,363326.6777,363326.6777
18295200,341380.4303,341380.4303
18298800,349860.127,349860.127
18302400,355474.2487,355474.2487
18306000,355059.7764,355059.7764
18309600,376160.1734,376160.1734
18313200,399944.6212,399944.6212
18316800,392248.9204,392248.9204
18320400,359683.5438,359683.5438
18324000,358476.4971,358476.4971
18327600,379999.9994,379999.9994
18331200,362510.854,362510.854
18334800,353313.6769,353313.6769
18338400,345264.8787,345264.8787
18342000,324954.9015,324954.9015
18345600,335268.6842,335268.6842
18349200,332476.3205,332476.3205
18352800,274753.6805,274753.6805
18356400,294846.3535,294846.3535
18360000,302943.0741,302943.0741
18363600,307715.9216,307715.9216
18367200,320123.8206,320123.8206
18370800,328574.999,328574.999
18374400,345140.3082,345140.3082
18378000,341075.2431,341075.2431
18381600,369650.2268,369650.2268
18385200,344826.3248,344826.3248
18388800,410679.4729,410679.4729
18392400,388168.4081,388168.4081
18396000,377964.1175,377964.1175
18399600,350545.2313,350545.2313
18403200,399675.0952,399675.0952
18406800,389123.168,389123.168
18410400,337241.3248,337241.3248
18414000,308850.5915,308850.5915
18417600,306862.1959,306862.1959
18421200,336513.6353,336513.6353
18424800,335404.4556,335404.4556
18428400,321505.7149,321505.7149
18432000,314380.6882,314380.6882
18435600,337527.6476,337527.6476
18439200,302453.7056,302453.7056
18442800,409796.096,409796.096
18446400,397557.1601,397557.1601
18450000,427866.5421,427866.5421
18453600,427966.3489,427966.3489
18457200,426979.2206,426979.2206
18460800,394280.7896,394280.7896
18464400,378426.8768,378426.8768
18468000,349422.6219,349422.6219
18471600,361195.6778,361195.6778
18475200,354623.7545,354623.7545
18478800,345002.8913,345002.8913
18482400,337592.7598,337592.7598
18486000,368050.6116,368050.6116
18489600,399267.8372,399267.8372
18493200,392915.3764,392915.3764
18496800,352970.6053,352970.6053
18500400,356977.3737,356977.3737
18504000,356907.8225,356907.8225
18507600,358255.0471,358255.0471
18511200,316175.2631,316175.2631
18514800,323540.883,323540.883
18518400,392095.2321,392095.2321
18522000,410871.0675,410871.0675
18525600,453120.672,453120.672
18529200,434469.9362,434469.9362
18532800,429802.7875,429802.7875
18536400,349672.4093,349672.4093
18540000,366192.8102,366192.8102
18543600,348311.4041,348311.4041
18547200,325247.1247,325247.1247
18550800,347153.9307,347153.9307
18554400,363611.0074,363611.0074
18558000,363140.7599,363140.7599
18561600,368063.2112,368063.2112
18565200,344705.5229,344705.5229
18568800,391773.5525,391773.5525
18572400,359093.9439,359093.9439
18576000,382463.8143,382463.8143
18579600,351875.9616,351875.9616
18583200,317624.1584,317624.1584
18586800,288149.134,288149.134
18590400,275339.6239,275339.6239
18594000,267551.0489,267551.0489
18597600,294548.4382,294548.4382
18601200,256622.0416,256622.0416
18604800,276231.2655,276231.2655
18608400,305109.2446,305109.2446
18612000,338968.4845,338968.4845
18615600,358015.2037,358015.2037
18619200,341200.7067,341200.7067
18622800,337339.8538,337339.8538
18626400,352598.0787,352598.0787
18630000,377223.0008,377223.0008
18633600,378993.7408,378993.7408
18637200,359583.3953,359583.3953
18640800,376308.4779,376308.4779
18644400,361105.0028,361105.0028
18648000,354336.051,354336.051
18651600,375241.2869,375241.2869
18655200,393276.7864,393276.7864
18658800,389299.6407,389299.6407
18662400,425869.7742,425869.7742
18666000,384496.5719,384496.5719
18669600,380447.7885,380447.7885
18673200,351179.6619,351179.6619
18676800,342312.8439,342312.8439
18680400,339290.0117,339290.0117
18684000,355144.9524,355144.9524
18687600,339518.181,339518.181
18691200,282441.2439,282441.2439
18694800,271792.2575,271792.2575
18698400,289804.7418,289804.7418
18702000,269743.3521,269743.3521
18705600,268458.7904,268458.7904
18709200,267312.9287,267312.9287
18712800,286055.4563,286055.4563
18716400,277895.652,277895.652
18720000,287558.3105,287558.3105
18723600,282624.937,282624.937
18727200,294833.3166,294833.3166
18730800,356879.7119,356879.7119
18734400,366148.8762,366148.8762
18738000,339674.7814,339674.7814
18741600,342005.2508,342005.2508
18745200,338548.0051,338548.0051
18748800,367441.1393,367441.1393
18752400,365210.4819,365210.4819
18756000,359662.0891,359662.0891
18759600,335821.7917,335821.7917
18763200,340775.8863,340775.8863
18766800,348209.0245,348209.0245
18770400,341854.6009,341854.6009
18774000,323610.4834,323610.4834
18777600,354233.0535,354233.0535
18781200,392829.9012,392829.9012
18784800,377906.5731,377906.5731
18788400,347095.7788,347095.7788
18792000,357627.2741,357627.2741
18795600,372592.711,372592.711
18799200,367139.2707,367139.2707
18802800,374040.5017,374040.5017
18806400,363971.901,363971.901
18810000,365804.3529,365804.3529
18813600,383782.0597,383782.0597
18817200,380341.3978,380341.3978
18820800,403874.7384,403874.7384
18824400,406149.824,406149.824
18828000,400610.7637,400610.7637
18831600,390285.228,390285.228
18835200,421419.361,421419.361
18838800,395901.8618,395901.8618
18842400,413363.1172,413363.1172
18846000,411404.2224,411404.2224
18849600,461877.8641,461877.8641
18853200,457852.052,457852.052
18856800,452233.7698,452233.7698
18860400,433004.9013,433004.9013
18864000,460674.202,460674.202
18867600,458396.6272,458396.6272
18871200,444744.7392,444744.7392
18874800,364296.2722,364296.2722
18878400,412216.491,412216.491
18882000,405127.8273,405127.8273
18885600,442927.7665,442927.7665
18889200,390725.6341,390725.6341
18892800,365300.0295,365300.0295
18896400,452871.4937,452871.4937
18900000,427470.6491,427470.6491
18903600,356236.6556,356236.6556
18907200,435237.1914,435237.1914
18910800,431991.913,431991.913
18914400,457427.9261,457427.9261
18918000,424719.4538,424719.4538
18921600,467636.5146,467636.5146
18925200,449312.4249,449312.4249
18928800,420524.5882,420524.5882
18932400,388622.214,388622.214
18936000,323126.7534,323126.7534
18939600,428593.9045,428593.9045
18943200,422379.2232,422379.2232
18946800,412379.1741,412379.1741
18950400,431330.2428,431330.2428
18954000,431830.9235,431830.9235
18957600,432885.7641,432885.7641
18961200,433338.1208,433338.1208
18964800,432993.2664,432993.2664
18968400,437573.3208,437573.3208
18972000,404754.6112,404754.6112
18975600,406415.3085,406415.3085
18979200,413826.7217,413826.7217
18982800,418087.4717,418087.4717
18986400,405642.715,405642.715
18990000,378617.9223,378617.9223
18993600,414982.771,414982.771
18997200,398513.5034,398513.5034
19000800,409938.7815,409938.7815
19004400,426550.2442,426550.2442
19008000,426501.2672,426501.2672
19011600,373202.4235,373202.4235
19015200,383335.6021,383335.6021
19018800,303452.2281,303452.2281
19022400,263548.7027,263548.7027
19026000,357309.162,357309.162
